ID, company_id, sub_cat_id, cat_id, catName, style_id, StyleName, prod_id, kind, color, Description, weight, size, ageName, Qty, Qty_sold, price_MGL, unitprice_Cnd, TransportCostUnit, price_cost, sellsPrice, barCode, withHoldtax, barCodePrint, ognoo, print_bar, workField, ognoo_sold
175,102,,"0302","dress","102-3W-030210","dress- hajuu zadgai","108-0322-064-9000-4","yak","brown","Dress",0,"L","web",1,,,156.68,,,349.99,"102-3W-030210-05L","female","$490  web",,"102030210",2022-11-17 0:00:00,"102-3W-030210-05L","123W03021005L",
176,102,,"0401","Hat","102-1W-040105","Hat-bennie-emjeertei","110-0119-019-57/02-0","cashmere","bej-brown","Hat",0,"F",,2,1,,18.44,,,76.99,"102-1W-040105-07F","female","1bn+1 sold Mario mom Auna",,"102040105",,"102-1W-040105-07F","121W04010507F",2022-12-30 0:00:00
177,102,,"0401","Hat","102-1W-040102","Hat-Beret cable","110-0120-046-1402-0","cashmere","blue","Hat",0,"F",,1,1,,24.07,,,87.00,"102-1W-040102-04F","female","sold",,"102040102",,"102-1W-040102-04F","121W04010204F",2023-10-23 0:00:00
178,102,,"0401","Hat","102-1W-040101","Hat- cable binne","110-0121-005-230/813-0","cashmere","Red","Hat",0,"F",,4,,,24.87,,,99.99,"102-1W-040101-19F","female","4 bn",,"102040101",,"102-1W-040101-19F","121W04010119F",
179,102,,"0401","Hat","102-1W-040101","Hat- cable binne","110-0121-005-57-0","cashmere","bej","Hat",0,"F",,4,,,24.87,,,99.99,"102-1W-040101-02F","female","4 bn",,"102040101",,"102-1W-040101-02F","121W04010102F",
180,102,,"0401","Hat","102-1W-040115","Hat-urt chick","110-0122-034-57-0","cashmere","bej","Hat",0,"F",,1,,,53.00,,,159.99,"102-1W-040115-02F","female","1",,"102040115",,"102-1W-040115-02F","121W04011502F",
181,102,,"0401","Hat","102-1W-040113","Hat-zagvar-hormootoi","110-0122-035-79-0","cashmere","blue-dark","Hat",0,"F",,2,,,30.90,,,129.99,"102-1W-040113-16F","female","2 bn",,"102040113",,"102-1W-040113-16F","121W04011316F",
182,102,,"0401","Hat","102-1W-040113","Hat-zagvar-hormootoi","110-0122-035-81-0","cashmere","black","Hat",0,"F",,2,,,30.90,,,129.99,"102-1W-040113-01F","female","1bn+1",,"102040113",,"102-1W-040113-01F","121W04011301F",
183,102,,"0401","Hat","102-1W-040109","Hat-bennie-uzuurtee saatai","110-0122-040-1392-0","cashmere","blue","Hat",0,"F",,3,,,23.67,,,99.99,"102-1W-040109-04F","female","1 burtgev+1+1",,"102040109",,"102-1W-040109-04F","121W04010904F",
184,102,,"0401","Hat","102-1U-040106","Hat-bennie-2 sided written cashmere","110-1121-049-3900/4800-0","cashmere","yellow","Hat",0,"F",,2,,,18.85,,,76.79,"102-1U-040106-12F","unisex","hos 1 burtgev+ 1 hos",,"102040106",,"102-1U-040106-12F","121U04010612F",
