company_id,cat_id,catName,style_id,StyleName,prod_id,kind,color,Description,weight,size,Qty,Qty_sold,price_MGL,unitprice_Cnd,TransportCostUnit,sellsPrice,barCode,sex,sellDesc,barCodePrint,print_bar,workField,extra
102,0404,Scarf,102-3U-040407,Scarf-strip-yak,120-1322-023,yak,brown-blue,Scarf,230,F,1,,98010,37.82709379,21.09931766,179.99,102-3U-040407-20F,unisex,hos,102040407,102-3U-040407-20F,123U04040720F,
102,0404,Scarf,102-1U-040409,Scarf-child-hos,120-3121-041,cashmere,black,Scarf,115,F,1,,108810,41.99536858,10.54965883,179.99,102-1U-040409-01F,unisex,hos huuhed,102040409,102-1U-040409-01F,121U04040901F,
102,0406,Shawl,102-1W-040605,Shawl-uzuurtei suvd,121-0121-001,cashmere,black,Shawl,195,F,1,,199920,77.15939792,17.88855193,329.99,102-1W-040605-01F,female,,102040605,102-1W-040605-01F,121W04060501F,
102,0408,head band,101-1W-040802,head band-twisted,134-0120-010,cashmere,gray,Head bandage,35,F,1,,40410,15.59629487,3.210765732,49.99,101-1W-040802-03F,female,,102040802,101-1W-040802-03F,121W04080203F,
102,0408,head band,101-1W-040802,head band-twisted,134-0122-004,cashmere,black,Head bandage,35,F,1,,44010,16.9857198,3.210765732,49.99,101-1W-040802-01F,female,,102040802,101-1W-040802-01F,121W04080201F,
102,0405,Neck warmer,102-1U-040502,Neck warmer-cable,137-0120-008,cashmere,bej,Scarf,155,F,1,,163710,63.1840988,14.21910538,269.99,102-1U-040502-02F,unisex,,102040502,102-1U-040502-02F,121U04050202F,
102,0405,Neck warmer,102-1U-040503,Neck warmer-cable-saatai,137-0120-019,cashmere,gray,Scarf,70,F,1,,73710,28.44847549,6.421531463,119.99,102-1U-040503-03F,unisex,,102040503,102-1U-040503-03F,121U04050303F,
102,0405,Neck warmer,102-1U-040501,Neck warmer- 2 sided written cashmere,137-1122-009,cashmere,maroon,Scarf,85,F,1,,118710,45.81628715,7.79757392,199.99,102-1U-040501-17F,unisex,,102040501,102-1U-040501-17F,121U04050117F,
102,0404,Scarf,102-1U-040410,Scarf-cubic,220-0121-001,cashmere,different Colors,Scarf,110,F,10,,89010,34.35353146,10.09097801,149.99,102-1U-040410-11F,unisex,,102040410,102-1U-040410-11F,121U04041011F,
102,0404,Scarf,102-3U-040411,Scarf-yak,220-0321-011,yak,brown,Scarf,110,F,1,,62910,24.28020069,10.09097801,109.99,102-3U-040411-05F,unisex,,102040411,102-3U-040411-05F,123U04041105F,
102,0404,Scarf,102-3U-040411,Scarf-yak,220-0321-013,yak,different Colors,Scarf,110,F,1,,62910,24.28020069,10.09097801,109.99,102-3U-040411-11F,unisex,,102040411,102-3U-040411-11F,123U04041111F,
102,0404,Scarf,102-3U-040411,Scarf-yak,220-0321-081,yak,different Colors,Scarf,110,F,1,,62910,24.28020069,10.09097801,109.99,102-3U-040411-11F,unisex,,102040411,102-3U-040411-11F,123U04041111F,
102,0404,Scarf,102-3U-040411,Scarf-yak,220-1321-097,yak,different Colors,Scarf,110,F,2,,62910,24.28020069,10.09097801,99,102-3U-040411-11F,unisex,2 bn,102040411,102-3U-040411-11F,123U04041111F,
102,0406,Shawl,102-3W-040601,Shawl-cubic,221-0321-006,yak,different Colors,Shawl,160,F,1,1,111920,43.19567734,14.6777862,189.99,102-3W-040601-11F,female,sold,102040601,102-3W-040601-11F,123W04060111F,
101,0108,Top,101-1M-010808,Top-Vneck,103-1119-003,Cashmere,bej,Top,185,M,1,,0,86.3056,0,169,101-1M-010808-02M,male,,101010808,101-1M-010808-02M,111M01080802M,
101,0106,Hi-neck,101-1W-010603,Hi-neck-cable,105-0119-018,cashmere,brown,T-neck,400,M,2,,0,186.592,0,746.368,101-1W-010603-05M,female,uld 2,101010603,101-1W-010603-05M,111W01060305M,
101,0106,Hi-neck,101-1W-010604,Hi-neck-urt cable,105-0119-043,cashmere,bej,T-neck,385,M,1,,0,179.6016,0,718.4064,101-1W-010604-02M,female,1bn,101010604,101-1W-010604-02M,111W01060402M,
101,0106,Hi-neck,101-1W-010603,Hi-neck-cable,105-0119-046,cashmere,bej-brown,T-neck,455,M,2,,0,212.2552,0,849.0208,101-1W-010603-07M,female,2bn,101010603,101-1W-010603-07M,111W01060307M,
101,0103,T-neck,101-1W-010308,T-neck-cable,105-0120-062,cashmere,turquoise,T-neck,305,M,3,1,0,142.2832,0,569.1328,101-1W-010308-10M,female,2 dagii=uld 1,101010308,101-1W-010308-10M,111W01030810M,
101,0401,Hat,102-1W-040104,Hat-bennie-pom,110-0120-090,Cashmere,blue,Hat,50,F,6,2,0,23.324,0,59,102-1W-040104-04F,female,4+1 dagii+1 Anna,101040104,102-1W-040104-04F,111W04010404F,
101,0401,Hat,101-1W-040122,Hat-beret cable twisted,110-0120-091,Cashmere,bej,Hat,45,F,3,1,0,20.9984,0,59,101-1W-040122-02F,female,2bn+1 Tony,101040122,101-1W-040122-02F,111W04012202F,
101,0401,Hat,101-1U-040120,Hat-Purl stitch,110-0121-029,Cashmere,black,Hat,60,F,15,2,0,27.9888,0,69,101-1U-040120-01F,unisex,Mario gift; 1 sold,101040120,101-1U-040120-01F,111U04012001F,
101,0401,Hat,101-1U-040119,Hat-ninja,110-0121-039,Cashmere,Red,Hat,70,F,5,1,0,32.6536,0,79,101-1U-040119-19F,unisex,X/18-1 sold,101040119,101-1U-040119-19F,111U04011919F,
101,0401,Hat,102-1W-040115,Hat-urt chick,110-4120-048,Cashmere,maroon,Hat,40,F,1,1,0,18.6592,0,45,102-1W-040115-17F,female,1 sold Anna,101040115,102-1W-040115-17F,111W04011517F,
101,0401,Hat,101-1W-040116,Hat-baby,110-4120-052,cashmere,bej,Hat,25,F,3,,0,11.6688,0,45.69,101-1W-040116-02F,female,/baby/3bn,101040116,101-1W-040116-02F,111W04011602F,
101,0301,Coat,101-1W-030105,Coat-buttonless,113-0120-036,cashmere,bej,Coat,450,M,6,1,0,209.916,0,839.664,101-1W-030105-02M,female,1 dagii /1belen 470+1beleg/+5,101030105,101-1W-030105-02M,111W03010502M,
101,0403,socks,101-1U-040304,socks,118-1121-034,cashmere,maroon,Socks,45,F,5,,0,23.6912,0,69.99,101-1U-040304-17F,unisex,5bn,101040304,101-1U-040304-17F,111U04030417F,
101,0403,socks,101-1U-040305,socks-baby,118-4119-006,cashmere,bej-brown,Socks,15,F,5,,0,7.9016,0,29.99,101-1U-040305-07F,unisex,5bn,101040305,101-1U-040305-07F,111U04030507F,
101,0404,Scarf,101-1U-040416,Scarf-cable edge,120-0119-023,Cashmere,purple light,Scarf,150,F,2,,0,78.948,0,205,101-1U-040416-24F,unisex,2bn,101040416,101-1U-040416-24F,111U04041624F,
101,0404,Scarf,101-1W-040417,Scarf-tate pattern in the edge,120-0120-044,Cashmere,blue,Scarf,60,F,13,4,0,31.5792,0,99,101-1W-040417-04F,female,12+1 auna beleg; +1-VI/9;VII/8;VII/14;,101040417,101-1W-040417-04F,111W04041704F,
101,0404,Scarf,101-1U-040418,Scarf-cable twisted,120-0120-069,Cashmere,bej,Scarf,90,F,4,1,0,47.3688,0,145.99,101-1U-040418-02F,unisex,3 bn+1 Tony,101040418,101-1U-040418-02F,111U04041802F,
101,,,,,123-5121-003,,,Blanket,160,,1,,0,88.4,0,353.6,,,1 dagii /paid to Gold/,,,11,
101,0409,baby booties,101-1U-040901,baby booties 0-6 months pre-walkers,130-4119-001,cashmere,brown,Galoshes,20,F,7,,0,10.5264,0,39.99,101-1U-040901-05F,unisex,7,101040901,101-1U-040901-05F,111U04090105F,
101,0408,head band,101-1W-040802,head band-twisted,134-0120-010,cashmere,maroon,Head kist,30,F,6,1,0,15.7896,0,49.99,101-1W-040802-17F,female,1 Sandi+5bn,101040802,101-1W-040802-17F,111W04080217F,
101,0408,head band,101-1W-040801,head band-strip,134-0121-002,cashmere,different Colors,Head kist,25,F,19,2,0,13.1648,0,49.99,101-1W-040801-11F,female,14 bn. 2-upholstry belleg,101040801,101-1W-040801-11F,111W04080111F,
101,0408,head band,101-1W-040803,head band-twisted saatai,134-0121-003,cashmere,bej,Head kist,30,F,3,,0,15.7896,0,49.99,101-1W-040803-02F,female,3bn,101040803,101-1W-040803-02F,111W04080302F,
101,0407,knee warmer,101-1W-040701,knee warmer,135-0120-006,cashmere,black,Gidr,50,F,4,2,0,26.316,0,77.97,101-1W-040701-01F,female,1 Dagii+3 bn/ 1sold,101040701,101-1W-040701-01F,111W04070101F,
101,0405,Neck warmer,102-1U-040502,Neck warmer-cable,137-0120-004,Cashmere,bej,Scarf,115,F,23,,0,60.5336,0,189.99,102-1U-040502-02F,unisex,23,101040502,102-1U-040502-02F,111U04050202F,
101,,,,,112-0121-41,,,hoodies,,,1,,0,150,0,600,,,1 Duurei naiz /paid paid to Gold/,,,11,
101,0401,Hat,101-1U-040121,Hat-cable nugaldag,110-0119-031,Cashmere,maroon,hat,,F,2,2,0,28,0,65,101-1U-040121-17F,unisex,sold -1Anna; X/23,101040121,101-1U-040121-17F,111U04012117F,
102,0305,Cardigan,102-4W-030502,Cardigan-long with pocket,102-0221-172-1505-0,silk-cashmere,blue-dark,Cardigan,0,F,1,,0,182.6069455,0,549.99,102-4W-030502-16F,female,1bn,102030502,102-4W-030502-16F,124W03050216F,
102,0305,Cardigan,102-4W-030502,Cardigan-long with pocket,102-0221-172-3117-0,silk-cashmere,bej-brown,Cardigan,0,F,1,1,0,182.6069455,0,549.99,102-4W-030502-07F,female,sold,102030502,102-4W-030502-07F,124W03050207F,
102,0101,Cardigan,102-4W-010109,Cardigan-silk in front,102-0221-199-1511/703-3,silk-cashmere,black,Cardigan,0,M,1,,0,182.6069455,0,359.99,102-4W-010109-01M,female,1bn,102010109,102-4W-010109-01M,124W01010901M,
102,0101,Cardigan,102-1M-010108,Cardigan with zip,102-1121-218-02-3,cashmere,bej,Cardigan,0,M,2,,0,122.6227309,0,289.99,102-1M-010108-02M,male,1bn+1,102010108,102-1M-010108-02M,121M01010802M,
102,0101,Cardigan,102-1M-010108,Cardigan with zip,102-1121-218-02-4,cashmere,bej,Cardigan,0,L,2,,0,122.6227309,0,289.99,102-1M-010108-02L,male,1bn+1,102010108,102-1M-010108-02L,121M01010802L,
102,0101,Cardigan,102-1M-010108,Cardigan with zip,102-1121-218-02-6,cashmere,bej,Cardigan,0,XXL,2,,0,122.6227309,0,289.99,102-1M-010108-02XXL,male,1bn+1,102010108,102-1M-010108-02XXL,121M010108XXL,
102,0101,Cardigan,102-1M-010108,Cardigan with zip,102-1121-218-1345-3,cashmere,Orange,Cardigan,0,M,2,,0,122.6227309,0,289.99,102-1M-010108-13M,male,1bn+1,102010108,102-1M-010108-13M,121M01010813M,
102,0101,Cardigan,102-1M-010108,Cardigan with zip,102-1121-218-46-3,cashmere,maroon,Cardigan,0,M,2,,0,122.6227309,0,289.99,102-1M-010108-17M,male,1bn,102010108,102-1M-010108-17M,121M01010817M,
102,0101,Cardigan,102-1M-010108,Cardigan with zip,102-1121-218-46-4,cashmere,maroon,Cardigan,0,L,2,1,0,122.6227309,0,379,102-1M-010108-17L,male,1bn+1,102010108,102-1M-010108-17L,121M01010817L,
102,0101,Cardigan,102-1M-010108,Cardigan with zip,102-1121-218-46-5,cashmere,maroon,Cardigan,0,XL,1,1,0,122.6227309,0,359.99,102-1M-010108-17XL,male,sold,102010108,102-1M-010108-17XL,121M0101087XL,
102,0101,Cardigan,102-1M-010108,Cardigan with zip,102-1121-218-57-6,cashmere,bej-brown,Cardigan,0,XXL,2,,0,122.6227309,0,289.99,102-1M-010108-07XXL,male,1bn+1,102010108,102-1M-010108-07XXL,121M010108XXL,
102,0101,Cardigan,102-1M-010108,Cardigan with zip,102-1121-218-74-3,cashmere,gray-dark,Cardigan,0,M,2,,0,122.6227309,0,289.99,102-1M-010108-03M,male,1bn+1,102010108,102-1M-010108-03M,121M01010803M,
102,0101,Cardigan,102-1M-010108,Cardigan with zip,102-1121-218-74-5,cashmere,gray-dark,Cardigan,0,XL,2,,0,122.6227309,0,289.99,102-1M-010108-21XL,male,1bn+1,102010108,102-1M-010108-21XL,121M0101081XL,
102,0101,Cardigan,102-1M-010108,Cardigan with zip,102-1121-218-74-6,cashmere,gray-dark,Cardigan,0,XXL,2,,0,122.6227309,0,289.99,102-1M-010108-21XXL,male,1bn+1,102010108,102-1M-010108-21XXL,121M010108XXL,
102,0101,Cardigan,102-1M-010108,Cardigan with zip,102-1121-218-79-3,cashmere,blue-dark,Cardigan,0,M,2,,0,122.6227309,0,289.99,102-1M-010108-16M,male,1bn+1,102010108,102-1M-010108-16M,121M01010816M,
102,0101,Cardigan,102-1M-010108,Cardigan with zip,102-1121-218-79-4,cashmere,blue-dark,Cardigan,0,L,1,,0,122.6227309,9,289.99,102-1M-010108-16L,male,1bn,102010108,102-1M-010108-16L,121M01010816L,
102,0101,Cardigan,102-1M-010108,Cardigan with zip,102-1121-218-79-5,cashmere,blue-dark,Cardigan,0,XL,2,,0,122.6227309,0,289.99,102-1M-010108-16XL,male,1bn+1,102010108,102-1M-010108-16XL,121M0101086XL,
102,0101,Cardigan,102-1M-010108,Cardigan with zip,102-1121-218-79-6,cashmere,blue-dark,Cardigan,0,XXL,2,1,0,122.6227309,0,341,102-1M-010108-16XXL,male,1 bn+1,102010108,102-1M-010108-16XXL,121M010108XXL,
102,0101,Cardigan,102-1M-010108,Cardigan with zip,102-1121-218-81-3,cashmere,black,Cardigan,0,M,2,,0,122.6227309,0,289.99,102-1M-010108-16M,male,1bn+1,102010108,102-1M-010108-16M,121M01010816M,
102,0101,Cardigan,102-1M-010108,Cardigan with zip,102-1121-218-81-4,cashmere,black,Cardigan,0,L,2,,0,122.6227309,0,289.99,102-1M-010108-01L,male,1bn+1,102010108,102-1M-010108-01L,121M01010801L,
102,0101,Cardigan,102-1M-010108,Cardigan with zip,102-1121-218-81-5,cashmere,black,Cardigan,0,XL,2,,0,122.6227309,0,289.99,102-1M-010108-01XL,male,1bn+1,102010108,102-1M-010108-01XL,121M0101081XL,
102,0108,Top,102-4W-010802,"Top - Cneck sleeveless, long",103-0219-016-1508-2,Silk-cashmere,gray-dark,Top,0,S,1,,0,90.42067877,0,219.99,102-4W-010802-21S,male,1bn,102010802,102-4W-010802-21S,124W01080221S,
102,0108,Top,102-4W-010802,"Top - Cneck sleeveless, long",103-0219-016-1508-4,Silk-cashmere,gray-dark,Top,0,L,2,,0,90.42067877,0,219.99,102-4W-010802-21L,male,1bn+1,102010802,102-4W-010802-21L,124W01080221L,
102,0108,Top,102-4W-010802,"Top - Cneck sleeveless, long",103-0219-016-1509-4,Silk-cashmere,white,Top,0,L,1,,0,90.42067877,0,219.99,102-4W-010802-06L,male,1bn,102010802,102-4W-010802-06L,124W01080206L,
102,0108,Top,102-4W-010802,"Top - Cneck sleeveless, long",103-0219-016-1511-2,Silk-cashmere,black,Top,0,S,1,,0,90.42067877,0,219.99,102-4W-010802-01S,male,1bn,102010802,102-4W-010802-01S,124W01080201S,
102,0108,Top,102-4W-010802,"Top - Cneck sleeveless, long",103-0219-016-1511-3,Silk-cashmere,black,Top,0,M,1,1,0,90.42067877,0,219.99,102-4W-010802-01M,male,sold-Duulim,102010802,102-4W-010802-01M,124W01080201M,
102,0108,Top,102-4W-010802,"Top - Cneck sleeveless, long",103-0219-016-1511-5,Silk-cashmere,black,Top,0,XL,1,,0,90.42067877,0,219.99,102-4W-010802-01XL,male,1bn,102010802,102-4W-010802-01XL,124W0108021XL,
102,0108,Top,102-4W-010801,"Top-C neck sleeveless, short",103-0221-006-1507-4,Silk-cashmere,gray,Top,0,L,1,,0,75.5824783,0,199.99,102-4W-010801-03L,female,1bn,102010801,102-4W-010801-03L,124W01080103L,
102,0108,Top,102-4W-010801,"Top-C neck sleeveless, short",103-0221-006-1507-5,Silk-cashmere,gray,Top,0,XL,1,,0,75.5824783,0,199.99,102-4W-010801-03XL,female,1,102010801,102-4W-010801-03XL,124W0108013XL,
102,0108,Top,102-4W-010801,"Top-C neck sleeveless, short",103-0221-006-1509-2,Silk-cashmere,white,Top,0,S,1,,0,75.5824783,0,199.99,102-4W-010801-06S,female,1bn,102010801,102-4W-010801-06S,124W01080106S,
102,0108,Top,102-4W-010801,"Top-C neck sleeveless, short",103-0221-006-1511-4,Silk-cashmere,black,Top,0,L,2,1,0,75.5824783,0,199.99,102-4W-010801-01L,female,1bn+1 sold,102010801,102-4W-010801-01L,124W01080101L,
102,0108,Top,102-4W-010801,"Top-C neck sleeveless, short",103-0221-006-3148-3,Silk-cashmere,white,Top,0,M,1,,0,75.5824783,0,199.99,102-4W-010801-06M,female,1bn,102010801,102-4W-010801-06M,124W01080106M,
102,0108,Top,102-4W-010801,"Top-C neck sleeveless, short",103-0221-006-417-3,Silk-cashmere,bej,Top,0,M,2,,0,75.5824783,0,199.99,102-4W-010801-02M,female,1bn+1,102010801,102-4W-010801-02M,124W01080102M,
102,0102,C-neck,102-1W-010212,C-neck tate knit pattern,104-0122-004-151-3,cashmere,green,C-neck,0,M,1,,0,100.5232833,0,229.99,102-1W-010212-09M,female,,102010212,102-1W-010212-09M,121W01021209M,
102,0108,Top,102-4W-010806,Top - C neck tate pattern short sleeve,104-0122-048-5100-4,Cashmere,pink,C-neck,0,L,1,,0,100.5232833,0,199.99,102-4W-010806-15L,female,1bn,102010806,102-4W-010806-15L,124W01080615L,
102,0102,C-neck,102-1W-010213,"C-neck tate knit pattern, shorter front",104-0122-080-755-6,cashmere,white,C-neck,0,XXL,1,,0,119.4656669,0,229.99,102-1W-010213-06XXL,female,,102010213,102-1W-010213-06XXL,121W010213XXL,
102,0108,Top,102-4W-010804,"Top-Cneck cable, longer Back",104-0219-119-1507-4,silk-cashmere,gray,C-neck,0,L,1,1,0,94.20915549,0,219.99,102-4W-010804-03L,female,sold,102010804,102-4W-010804-03L,124W01080403L,
102,0102,C-neck,102-4W-010211,C-neck cable,104-0220-133-1504-4,silk-cashmere,blue,C-neck,0,L,2,,0,110.6258879,0,249.99,102-4W-010211-04L,female,1bn+1,102010211,102-4W-010211-04L,124W01021104L,
102,0102,C-neck,102-4W-010211,C-neck cable,104-0220-133-1505-5,silk-cashmere,blue-dark,C-neck,0,XL,2,,0,110.6258879,0,249.99,102-4W-010211-16XL,female,1bn+1,102010211,102-4W-010211-16XL,124W0102116XL,
102,0102,C-neck,102-4W-010211,C-neck cable,104-0220-133-1511-4,silk-cashmere,black,C-neck,0,L,1,,0,110.6258879,0,249.99,102-4W-010211-01L,female,1bn,102010211,102-4W-010211-01L,124W01021101L,
102,0102,C-neck,102-4W-010211,C-neck cable,104-0220-133-1511-5,silk-cashmere,black,C-neck,0,XL,1,,0,110.6258879,0,249.99,102-4W-010211-01XL,female,1bn,102010211,102-4W-010211-01XL,124W0102111XL,
102,0102,C-neck,102-4W-010211,C-neck cable,104-0220-133-3179-2,silk-cashmere,yellow,C-neck,0,S,1,,0,110.6258879,0,249.99,102-4W-010211-12S,female,1bn,102010211,102-4W-010211-12S,124W01021112S,
102,0108,Top,102-4W-010803,"Top- Cneck cable, short sleeve",104-0221-002-1504-2,silk-cashmere,blue,C-neck,0,S,2,,0,87.89502762,0,219.99,102-4W-010803-04S,female,1bn+1,102010803,102-4W-010803-04S,124W01080304S,
102,0108,Top,102-4W-010803,"Top- Cneck cable, short sleeve",104-0221-002-1505-3,silk-cashmere,blue-dark,C-neck,0,M,2,,0,87.89502762,0,219.99,102-4W-010803-16M,female,1bn+1,102010803,102-4W-010803-16M,124W01080316M,
102,0108,Top,102-4W-010803,"Top- Cneck cable, short sleeve",104-0221-002-1505-4,silk-cashmere,blue-dark,C-neck,0,L,2,,0,87.89502762,0,219.99,102-4W-010803-16L,female,1bn+1,102010803,102-4W-010803-16L,124W01080316L,
102,0108,Top,102-4W-010803,"Top- Cneck cable, short sleeve",104-0221-002-1511-3,silk-cashmere,black,C-neck,0,M,2,,0,87.89502762,0,219.99,102-4W-010803-01M,female,1bn+1,102010803,102-4W-010803-01M,124W01080301M,
102,0108,Top,102-4W-010803,"Top- Cneck cable, short sleeve",104-0221-002-1511-4,silk-cashmere,black,C-neck,0,L,1,,0,87.89502762,0,219.99,102-4W-010803-01L,female,1bn,102010803,102-4W-010803-01L,124W01080301L,
102,0108,Top,102-4W-010803,"Top- Cneck cable, short sleeve",104-0221-002-3179-2,silk-cashmere,yellow,C-neck,0,S,1,,0,87.89502762,0,219.99,102-4W-010803-12S,female,1bn,102010803,102-4W-010803-12S,124W01080312S,
102,0108,Top,102-4W-010803,"Top- Cneck cable, short sleeve",104-0221-002-3179-3,silk-cashmere,yellow,C-neck,0,M,2,,0,87.89502762,0,219.99,102-4W-010803-12M,female,1bn,102010803,102-4W-010803-12M,124W01080312M,
102,0302,Dress,102-4W-030220,Dress-pleated short skirt,104-0221-043-1509-3,Silk-cashmere,white,C-neck,0,M,2,,0,306.9952644,0,659.99,102-4W-030220-06M,female,1bn+1,102030220,102-4W-030220-06M,124W03022006M,
102,0108,Top,102-4W-010805,Top-knit pattern,104-0221-049-3179-2,silk-cashmere,yellow,C-neck,0,S,1,1,0,151.0363062,0,219.99,102-4W-010805-12S,female,Sold,102010805,102-4W-010805-12S,124W01080512S,
102,0106,Hi-neck,102-4W-010606,Hi-neck-simple,106-0221-003-1504-2,silk-cashmere,blue,Hi-neck,0,S,2,,0,121.0441989,0,259.99,102-4U-010605-04S,female,1bn+1,102010605,102-4U-010605-04S,124U01060504S,
102,0106,Hi-neck,102-4W-010606,Hi-neck simple,106-0221-003-1504-3,silk-cashmere,blue,Hi-neck,0,M,1,,0,121.0441989,0,259.99,102-4W-010606-04M,female,1bn,102010606,102-4W-010606-04M,124W01060604M,
102,0106,Hi-neck,102-4W-010606,Hi-neck-simple,106-0221-003-1504-4,silk-cashmere,blue,Hi-neck,0,L,2,,0,121.0441989,0,259.99,102-4U-010605-04L,female,1 bn+1,102010605,102-4U-010605-04L,124U01060504L,
102,0106,Hi-neck,102-4W-010606,Hi-neck simple,106-0221-003-1509-3,silk-cashmere,white,Hi-neck,0,M,1,,0,121.0441989,0,259.99,102-4W-010606-06M,female,1bn,102010606,102-4W-010606-06M,124W01060606M,
102,0106,Hi-neck,102-4W-010606,Hi-neck-simple,106-0221-003-1509-5,silk-cashmere,white,Hi-neck,0,XL,2,,0,121.0441989,0,259.99,102-4U-010605-06XL,female,1bn+1,102010605,102-4U-010605-06XL,124U0106056XL,
102,0106,Hi-neck,102-4W-010606,Hi-neck simple,106-0221-003-1511-2,silk-cashmere,black,Hi-neck,0,S,1,1,0,121.0441989,0,233,102-4W-010606-01S,female,sold,102010606,102-4W-010606-01S,124W01060601S,
102,0106,Hi-neck,102-4W-010606,Hi-neck-simple,106-0221-003-1511-3,silk-cashmere,black,Hi-neck,0,M,2,,0,121.0441989,0,259.99,102-4U-010605-01M,female,1bn+1,102010605,102-4U-010605-01M,124U01060501M,
102,0106,Hi-neck,102-4W-010606,Hi-neck-simple,106-0221-003-1511-4,silk-cashmere,black,Hi-neck,0,L,1,,0,121.0441989,0,259.99,102-4U-010605-01L,female,1bn,102010605,102-4U-010605-01L,124U01060501L,
102,0106,Hi-neck,102-4W-010606,Hi-neck simple,106-0221-003-3114-5,silk-cashmere,Red,Hi-neck,0,XL,1,,0,121.0441989,0,259.99,102-4W-010606-19XL,female,1bn,102010606,102-4W-010606-19XL,124W0106069XL,
102,0106,Hi-neck,102-4W-010606,Hi-neck simple,106-0221-003-3179-2,silk-cashmere,yellow,Hi-neck,0,S,1,,0,121.0441989,0,259.99,102-4W-010606-12S,female,1bn,102010606,102-4W-010606-12S,124W01060612S,
102,0106,Hi-neck,102-4W-010606,Hi-neck simple,106-0221-003-3179-3,silk-cashmere,yellow,Hi-neck,0,M,2,,0,121.0441989,0,259.99,102-4W-010606-12M,female,1bn+1,102010606,102-4W-010606-12M,124W01060612M,
102,0106,Hi-neck,102-4W-010606,Hi-neck simple,106-0221-003-3179-4,silk-cashmere,yellow,Hi-neck,0,L,2,,0,121.0441989,0,259.99,102-4W-010606-12L,female,1bn+1,102010606,102-4W-010606-12L,124W01060612L,
102,0106,Hi-neck,102-4W-010606,Hi-neck simple,106-0221-003-3179-5,silk-cashmere,yellow,Hi-neck,0,XL,1,,0,121.0441989,0,259.99,102-4W-010606-12XL,female,1bn,102010606,102-4W-010606-12XL,124W0106062XL,
102,0106,Hi-neck,102-4W-010606,Hi-neck simple,106-0221-003-408-3,silk-cashmere,pink,Hi-neck,0,M,1,,0,121.0441989,0,259.99,102-4W-010606-15M,female,,102010606,102-4W-010606-15M,124W01060615M,
102,0106,Hi-neck,102-4W-010606,Hi-neck-simple,106-0221-003-409-4,silk-cashmere,white,Hi-neck,0,L,1,,0,121.0441989,0,259.99,102-4U-010605-06L,female,1,102010605,102-4U-010605-06L,124U01060506L,
102,0106,Hi-neck,102-4W-010606,Hi-neck-simple,106-0221-003-55061-3,silk-cashmere,Red,Hi-neck,0,M,2,,0,121.0441989,0,259.99,102-4U-010605-19M,female,1bn+1,102010605,102-4U-010605-19M,124U01060519M,
102,0106,Hi-neck,102-4M-010605,Hi-neck-simple,106-1219-005-1505-3,silk-cashmere,blue-dark,Hi-neck,0,M,1,,0,125.4640884,0,269.99,102-4M-010605-16M,male,1bn,102010605,102-4M-010605-16M,124M01060516M,
102,0106,Hi-neck,102-4M-010605,Hi-neck-simple,106-1219-005-1505-4,silk-cashmere,blue-dark,Hi-neck,0,L,1,,0,125.4640884,0,269.99,102-4U-010605-16L,male,1bn,102010605,102-4U-010605-16L,124U01060516L,
102,0106,Hi-neck,102-4M-010605,Hi-neck-simple,106-1219-005-1505-5,silk-cashmere,blue-dark,Hi-neck,0,XL,2,,0,125.4640884,0,269.99,102-4M-010605-16XL,male,1bn+1,102010605,102-4M-010605-16XL,124M0106056XL,
102,0106,Hi-neck,102-4M-010605,Hi-neck-simple,106-1219-005-1505-6,silk-cashmere,blue-dark,Hi-neck,0,XXL,2,1,0,125.4640884,0,269.99,102-4M-010605-16XXL,male,1bn+1 sold VI/17,102010605,102-4M-010605-16XXL,124M010605XXL,
102,0106,Hi-neck,102-4M-010605,Hi-neck-simple,106-1219-005-1508-3,silk-cashmere,gray-dark,Hi-neck,0,M,2,,0,125.4640884,0,269.99,102-4U-010605-21M,male,1bn+1,102010605,102-4U-010605-21M,124U01060521M,
102,0106,Hi-neck,102-4M-010605,Hi-neck-simple,106-1219-005-1508-5,silk-cashmere,gray-dark,Hi-neck,0,XL,1,,0,125.4640884,0,269.99,102-4M-010605-21XL,male,1bn,102010605,102-4M-010605-21XL,124M0106051XL,
102,0106,Hi-neck,102-4M-010605,Hi-neck-simple,106-1219-005-1508-6,silk-cashmere,gray-dark,Hi-neck,0,XXL,1,,0,125.4640884,0,269.99,102-4U-010605-21XXL,male,1bn,102010605,102-4U-010605-21XXL,124U010605XXL,
102,0106,Hi-neck,102-4M-010605,Hi-neck-simple,106-1219-005-1511-4,silk-cashmere,black,Hi-neck,0,L,2,,0,125.4640884,0,269.99,102-4U-010605-01L,male,1+1,102010605,102-4U-010605-01L,124U01060501L,
102,0106,Hi-neck,102-4M-010605,Hi-neck-simple,106-1219-005-1511-5,silk-cashmere,black,Hi-neck,0,XL,2,,0,125.4640884,0,269.99,102-4U-010605-01XL,male,1bn+1,102010605,102-4U-010605-01XL,124U0106051XL,
102,0106,Hi-neck,102-4M-010605,Hi-neck-simple,106-1219-005-1511-6,silk-cashmere,black,Hi-neck,0,XXL,2,,0,125.4640884,0,269.99,102-4U-010605-01XXL,male,1bn+1,102010605,102-4U-010605-01XXL,124U010605XXL,
